Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,Total
2015-06-26,,494.6173095703125,109.21332550048828,58.74027633666992,,833.1690673828125,,,199.58798217773438,,11.34542179107666,,,844.5833129882812,78.09660339355469,,4.939465045928955,,,153.39378356933594,1308024.8921289444
2015-07-03,,505.73358154296875,111.84025573730469,60.65167999267578,,847.7158813476562,,,220.3428497314453,,11.399492263793945,,,816.9175415039062,81.60174560546875,,4.970144271850586,,,160.48316955566406,1313584.0506362915
2015-07-10,,457.7056579589844,117.42947387695312,66.8520278930664,,854.7728881835938,,,213.42454528808594,,12.077856063842773,,,816.1918334960938,86.98771667480469,,5.138884544372559,,,163.5558624267578,1314197.7711849213
2015-07-17,,488.7297668457031,119.69310760498047,68.20398712158203,,900.5074462890625,,,244.69906616210938,,12.761140823364258,,,856.626708984375,92.8438949584961,,6.126777648925781,,,179.62266540527344,1330758.2597923279
2015-07-24,,486.8778076171875,121.09040832519531,69.7890396118164,,890.2633056640625,,,285.8297119140625,,13.42967414855957,,,864.446533203125,91.13407135009766,,6.295516490936279,,,185.67550659179688,1333202.8031702042
2015-07-31,,518.045166015625,122.4345474243164,67.03851318359375,,893.6552734375,,,278.721923828125,,14.69300651550293,,,806.51611328125,93.86979675292969,,5.939630031585693,,,181.0479736328125,1334682.147488594
2015-08-07,,516.5230712890625,124.85005950927734,65.20965576171875,,897.5025024414062,,,279.1009216308594,,14.560284614562988,,,827.6038208007812,88.77851104736328,,6.506008625030518,,,179.52073669433594,1335359.498661995
2015-08-14,,511.0380554199219,129.1475372314453,63.7910270690918,,1014.5538330078125,,,291.80029296875,,13.719700813293457,,,818.2962036132812,83.57411193847656,,6.33396577835083,,,178.1352996826172,1341991.7460565567
2015-08-21,,505.0296325683594,122.1255874633789,62.845279693603516,,1135.3304443359375,,,307.4374694824219,,12.869285583496094,,,784.3137817382812,77.67578887939453,,6.319921493530273,,,169.1772918701172,1339646.4858169556
2015-08-28,,475.8603515625,116.95745086669922,56.98161697387695,,1044.14990234375,,,282.3231506347656,,12.009041786193848,,,740.0538940429688,72.99182891845703,,6.639429092407227,,,154.734375,1318980.0455112457
2015-09-04,,477.7123718261719,119.59769439697266,55.75214385986328,,1011.5802612304688,,,280.6271057128906,,11.453564643859863,,,717.1725463867188,69.8258056640625,,6.881692886352539,,,145.32089233398438,1314081.660528183
2015-09-11,,474.1451416015625,119.59769439697266,53.8133430480957,,999.96484375,,,271.911376953125,,12.785937309265137,,,741.459716796875,71.30038452148438,,6.530585765838623,,,146.85818481445312,1314778.5127019882
2015-09-18,,468.7024230957031,124.93435668945312,54.428077697753906,,1038.806640625,,,288.95977783203125,,13.341360092163086,,,771.17626953125,70.73657989501953,,6.583252429962158,,,150.1035614013672,1322145.8358068466
2015-09-25,,457.6283264160156,126.11405944824219,60.811912536621094,,1041.385009765625,,,316.25628662109375,,13.088894844055176,,,772.1942749023438,73.4255142211914,,6.607829570770264,,,144.03033447265625,1322122.3459005356
2015-10-02,,480.525634765625,122.23793029785156,58.77854919433594,,1045.427490234375,,,336.3694763183594,,13.442341804504395,,,776.4119262695312,74.55313873291016,,7.022135257720947,,,144.94131469726562,1324094.229645729
2015-10-09,,470.2716064453125,124.34449768066406,60.00802230834961,,1018.201171875,,,328.70733642578125,,15.018843650817871,,,775.2969360351562,77.068603515625,,6.818492889404297,,,154.27891540527344,1325649.4331378937
2015-10-16,,469.9512023925781,126.31066131591797,62.656131744384766,,993.4837036132812,,,335.89056396484375,,15.074951171875,,,769.9158935546875,78.19622802734375,,8.180787086486816,,,158.0936279296875,1327041.2810001373
2015-10-23,,496.9669189453125,124.03557586669922,61.04835891723633,,1008.0261840820312,,,334.7412414550781,,15.293752670288086,,,764.29248046875,79.0636215209961,,9.128775596618652,,,157.7899627685547,1330172.3914279938
2015-10-30,,491.4535827636719,124.62541961669922,61.521240234375,,1068.6119384765625,,,329.1861877441406,,14.51952838897705,,,728.41943359375,75.37716674804688,,9.128775596618652,,,154.98110961914062,1330062.6872062683
2015-11-06,,498.89898681640625,126.53535461425781,61.19021987915039,,1044.126708984375,,,332.44256591796875,,16.685115814208984,,,686.3411254882812,72.64485931396484,,10.954532623291016,,,155.246826171875,1329385.262599945
2015-11-13,,498.38067626953125,123.44572448730469,59.724300384521484,,1064.430419921875,,,339.05120849609375,,17.19004249572754,,,730.0191650390625,73.77247619628906,,11.867409706115723,,,159.0236053466797,1332601.0026988983
2015-11-20,,513.210205078125,124.73772430419922,62.32512664794922,,1064.894775390625,,,333.9750671386719,,17.48178482055664,,,791.00341796875,72.77497100830078,,11.867409706115723,,,163.4646453857422,1339552.467092514
2015-11-27,,525.716796875,123.22103118896484,67.006591796875,,1062.664794921875,,,357.4404296875,,18.873140335083008,,,789.5938110351562,75.07357788085938,,11.867409706115723,,,161.52879333496094,1341898.1616306305
2015-12-04,,513.954833984375,131.19793701171875,64.1220474243164,,1049.794921875,,,372.47747802734375,,19.243423461914062,,,831.7261962890625,74.16281127929688,,13.335034370422363,,,159.04258728027344,1345518.0140514374
2015-12-11,,520.354248046875,123.81087493896484,60.14988327026367,,1046.263671875,,,361.0799560546875,,17.969877243041992,,,817.989501953125,71.25700378417969,,13.693163871765137,,,147.63629150390625,1336782.6180057526
2015-12-18,,547.0213623046875,134.87742614746094,65.91898345947266,,1067.125,,,375.0634765625,,18.817041397094727,,,820.56201171875,77.2420883178711,,13.27183723449707,,,148.5852508544922,1350677.354171753
2015-12-25,,554.0048828125,141.2814483642578,72.91754913330078,,1084.9661865234375,,,412.3207702636719,,19.776405334472656,,,812.3588256835938,78.54319763183594,,12.899663925170898,,,154.44970703125,1359462.6090583801
2016-01-01,,573.6884765625,146.702392578125,69.7492904663086,,1078.08984375,,,401.6894836425781,,21.190208435058594,,,850.8507080078125,82.44650268554688,,13.861696243286133,,,155.17088317871094,1367693.8844566345
2016-01-08,,595.1248168945312,142.09600830078125,68.99268341064453,,1048.6798095703125,,,382.0551452636719,,19.61931610107422,,,815.7564697265625,82.57658386230469,,14.037248611450195,,,151.7357177734375,1362551.9183158875
2016-01-15,,562.8970947265625,143.72508239746094,61.6630859375,,1001.428466796875,,,352.84307861328125,,17.48178482055664,,,771.5855712890625,71.99430847167969,,15.097590446472168,,,141.98060607910156,1347150.364030838
2016-01-22,,548.8356323242188,141.8151092529297,59.06227111816406,,1005.052734375,,,338.7639465332031,,17.12833023071289,,,766.294677734375,70.2594985961914,,14.746484756469727,,,131.52328491210938,1340491.14295578
