Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,NIFTY,Total
2021-10-05,1149.1800537109375,772.2899780273438,688.0,2669.949951171875,112.55000305175781,5218.14990234375,4257.2998046875,3466.199951171875,682.6400146484375,1386.6500244140625,231.18499755859375,341.79998779296875,622.0,1298.3800048828125,348.3999938964844,715.9500122070312,414.3900146484375,162.39999389648438,585.2999877929688,930.5499877929688,17822.30078125,5710679.908157349
2021-10-06,1100.1600341796875,773.6649780273438,683.9583129882812,2885.800048828125,113.0,5139.4501953125,4218.5498046875,3432.64990234375,685.0999755859375,1380.4000244140625,228.4600067138672,335.8500061035156,624.7000122070312,1314.1099853515625,341.04998779296875,703.7000122070312,435.1000061035156,159.4499969482422,580.7000122070312,962.2999877929688,17646.0,5721652.765365601
2021-10-07,1155.1500244140625,774.7650146484375,691.4166870117188,2869.35009765625,113.6500015258789,5099.64990234375,4311.7001953125,3460.25,696.1599731445312,1380.699951171875,229.14500427246094,339.04998779296875,650.75,1320.5899658203125,342.6499938964844,719.6500244140625,456.8500061035156,160.25,653.0499877929688,959.25,17790.349609375,5867623.506660461
2021-10-08,1212.9000244140625,773.5999755859375,691.9166870117188,2880.050048828125,113.5,5070.9501953125,4407.9501953125,3398.699951171875,699.8499755859375,1407.800048828125,228.35000610351562,350.75,648.7999877929688,1333.8299560546875,339.6000061035156,748.5,471.67999267578125,160.25,631.3499755859375,965.75,17895.19921875,5903029.1443481445
2021-10-11,1218.9000244140625,781.75,686.5,2868.5,114.75,5145.25,4719.4501953125,3320.550048828125,700.8599853515625,1388.300048828125,229.55499267578125,346.29998779296875,639.5,1326.3900146484375,338.54998779296875,750.8499755859375,448.8999938964844,160.10000610351562,651.9500122070312,968.0499877929688,17945.94921875,5932597.120269775
2021-10-12,1192.25,785.7000122070312,684.375,2850.550048828125,114.05000305175781,5247.5498046875,4739.0,3340.39990234375,700.6199951171875,1384.199951171875,227.9550018310547,339.95001220703125,632.2000122070312,1331.469970703125,339.1499938964844,741.5499877929688,449.9200134277344,161.6999969482422,653.75,970.3499755859375,17991.94921875,5921876.490722656
2021-10-13,1171.800048828125,792.77001953125,690.6666870117188,2875.0,114.1500015258789,5246.14990234375,5117.14990234375,3471.300048828125,724.5599975585938,1378.5,238.59500122070312,341.25,634.5999755859375,1363.0699462890625,341.8500061035156,737.0999755859375,444.2900085449219,162.3000030517578,741.0499877929688,1107.800048828125,18161.75,6130292.782798767
2021-10-14,1176.75,786.0700073242188,699.0833129882812,2897.550048828125,112.5999984741211,5373.7998046875,5323.75,3412.800048828125,769.4400024414062,1411.800048828125,234.8800048828125,339.3999938964844,650.9500122070312,1402.0799560546875,336.3999938964844,747.5,454.95001220703125,162.14999389648438,755.0499877929688,1083.949951171875,18338.55078125,6202648.705665588
2021-10-18,1148.75,786.530029296875,697.8333129882812,2866.89990234375,112.6500015258789,5339.60009765625,4897.7998046875,3441.949951171875,753.8499755859375,1408.050048828125,230.77999877929688,337.1000061035156,645.3499755859375,1403.4000244140625,335.6499938964844,761.3499755859375,461.7099914550781,161.5,765.75,1094.300048828125,18477.05078125,6154617.852745056
2021-10-19,1116.9000244140625,773.094970703125,686.0,2910.10009765625,119.69999694824219,5193.7998046875,4754.5498046875,3390.10009765625,741.0700073242188,1395.449951171875,230.63499450683594,345.3500061035156,616.4000244140625,1374.6400146484375,334.0,730.6500244140625,455.82000732421875,163.0500030517578,699.0999755859375,1078.75,18418.75,6002802.7582092285
